24,【沙壩高原奇遇記】夜臥火車＋貓貓村健行＋番西邦山頂｜2天1夜,1,2,1,3,乘坐夜臥火車抵達沙壩，徒步探索貓貓村，挑戰番西邦山頂，體驗高原的迷人風光。,"🚆 第 1 天｜夜臥火車 → 沙壩探索
21:00 🚉 乘坐夜臥火車前往沙壩，享受舒適睡眠旅程
🌄 第 2 天｜貓貓村健行＋番西邦登頂
06:30 🌅 抵達沙壩，享受晨間梯田景色
08:00 🥞 早餐後前往貓貓村，體驗少數民族文化
10:00 🚶‍♂️ 徒步穿越山谷，感受自然與傳統交融
12:30 🍛 山區午餐，品嚐當地特色料理
14:00 ⛰️ 挑戰番西邦山頂，乘纜車抵達越南最高點
17:00 📸 俯瞰壯麗景色，拍攝高原美景
19:00 🍲 晚餐於山區餐廳，回味一天精彩旅程
🚙 第 3 天｜返回河內
07:30 🍳 享用早餐，準備返回河內
09:00 🚌 專車送返市區，回顧美好旅程
14:00 🏙️ 抵達河內，行程圓滿結束

【沙壩輕鬆3日】早班巴士出發｜入住景觀飯店｜河內出發
🚌 第 1 天｜河內 → 沙壩
07:00 🚐 搭乘早班巴士前往沙壩，欣賞沿途山林美景
12:00 🍽️ 午餐後入住景觀飯店，享受舒適環境
14:00 🚶‍♂️ 探索沙壩市區，走訪當地市場與特色咖啡館
17:00 🌅 夕陽美景欣賞，感受高原寧靜氛圍
19:00 🍲 晚餐於飯店，享用當地特色料理
🌄 第 2 天｜沙壩周邊景點巡禮
07:00 🍳 早餐後出發前往梯田景觀區
09:00 🚣‍♀️ 漫步山間小徑，探索秘境瀑布
12:30 🍛 午餐於當地餐廳，品嚐手工料理
15:00 ⛰️ 悠閒享受戶外活動，如騎行或攝影
18:00 🍽️ 返回飯店，享受溫暖晚餐
🚙 第 3 天｜返回河內
08:00 🍳 早餐後準備返程
09:30 🚌 專車送返河內，回顧美好旅程
14:00 🏙️ 抵達河內，行程結束

這樣的行程安排清楚易讀，也充滿吸引力！如果有任何調整需求，請隨時告訴我哦 😃",2300,42,2,2025/6/17 18:26,2025/9/8 18:26,946,2025/6/14 18:26,NULL,2025/6/12 18:26,2025/6/15 18:26,1
25,【沙壩輕鬆3日】早班巴士出發｜入住景觀飯店｜河內出發,1,2,1,3,搭乘早班巴士前往沙壩，入住景觀飯店，放慢步調，享受舒適的高原假期。,"🚌 第 1 天｜河內 → 沙壩
07:00 🚐 搭乘早班巴士前往沙壩，欣賞沿途山林美景
12:00 🍽️ 午餐後入住景觀飯店，享受舒適環境
14:00 🚶‍♂️ 探索沙壩市區，走訪當地市場與特色咖啡館
17:00 🌅 夕陽美景欣賞，感受高原寧靜氛圍
19:00 🍲 晚餐於飯店，享用當地特色料理
🌄 第 2 天｜沙壩周邊景點巡禮
07:00 🍳 早餐後出發前往梯田景觀區
09:00 🚣‍♀️ 漫步山間小徑，探索秘境瀑布
12:30 🍛 午餐於當地餐廳，品嚐手工料理
15:00 ⛰️ 悠閒享受戶外活動，如騎行或攝影
18:00 🍽️ 返回飯店，享受溫暖晚餐
🚙 第 3 天｜返回河內
08:00 🍳 早餐後準備返程
09:30 🚌 專車送返河內，回顧美好旅程
14:00 🏙️ 抵達河內，行程結束

這樣的行程安排清楚易讀，也充滿吸引力！如果有任何調整需求，請隨時告訴我哦 😃",2500,23,3,2025/6/17 18:26,2025/9/15 18:26,1373,2025/6/14 18:26,NULL,2025/6/10 18:26,2025/6/13 18:26,1
26,【沙壩深度體驗】2天1夜徒步貓貓村＋在地生活體驗,1,2,1,3,2 天 1 夜徒步貓貓村，體驗當地文化與生活，感受北越的純樸與自然。,"🚶‍♂️ 第 1 天｜徒步探索貓貓村
07:00 🚐 從河內出發，搭乘巴士前往沙壩
12:00 🍛 享用地道午餐，準備展開徒步探索
14:00 🏡 深入貓貓村，走訪少數民族村落，了解當地生活方式
17:00 🌄 欣賞高原夕陽，感受寧靜氛圍
19:00 🍲 晚餐與當地居民共食，體驗真正的越北生活
🌾 第 2 天｜田園漫步 → 返回河內
07:00 🍳 早餐後出發，徒步前往梯田區
09:00 🌿 觀察農耕活動，體驗當地文化
12:00 🚐 乘車返回河內，結束難忘旅程

【木江界夢幻山城3天2夜】Le Champ Tu Le 雲端秘境之旅
🏔️ 第 1 天｜河內 → 木江界山城
08:00 🚐 專車前往木江界，途經壯麗山景
12:30 🍛 午餐後入住Le Champ Tu Le度假村
15:00 🏕️ 享受溫泉、泳池、山景環繞的寧靜環境
18:00 🍽️ 晚餐於飯店餐廳，品嚐美味料理
🌄 第 2 天｜高山健行與秘境探訪
07:30 🥞 早餐後前往山區健行
09:30 ⛰️ 探索隱秘瀑布與深山景觀
12:00 🥘 午餐於當地餐廳，品味特色佳餚
14:00 🚐 返回度假村，享受放鬆時光
🚙 第 3 天｜回程 → 河內
08:00 🍳 享用早餐，準備返回河內
14:00 🏙️ 抵達市區，行程圓滿結束

【沙壩2天2夜全覽】火車＋Cat Cat 村＋番西邦登頂健行
🚆 第 1 天｜夜臥火車前往沙壩
22:00 🚉 搭乘夜臥火車前往沙壩，享受車廂舒適旅程
🏞️ 第 2 天｜貓貓村與健行探險
07:00 🍽️ 抵達沙壩，享用早餐後開始探訪Cat Cat 村
10:00 🚶‍♂️ 健行穿越梯田與山谷，欣賞壯麗景色
12:30 🍲 午餐於當地餐廳，補充體力
15:00 🏔️ 挑戰番西邦山登頂，感受越南最高峰之美
19:00 🍽️ 享受晚餐，休息準備返程
🚙 第 3 天｜返回河內
08:00 🍳 早餐後搭乘火車返程，下午抵達河內

【沙壩北河市集行程】2天1夜｜每週六出發｜民族文化體驗
🛍️ 第 1 天｜北河市集探索
06:00 🚐 從河內出發，沿途欣賞北部山區美景
09:30 🏡 抵達北河市集，深入民族文化，選購特色手工藝品
12:00 🍽️ 享用少數民族風味料理
14:00 📸 市集自由活動，拍攝當地特色景觀
17:30 🚐 返回沙壩市區，入住特色民宿
🌄 第 2 天｜梯田巡禮 → 返回河內
07:00 🍳 早餐後探索北河周邊美景
10:30 🏔️ 徒步欣賞梯田景色
12:00 🚐 搭車返回河內，午後抵達市區

【下龍灣Stellar豪華遊輪】2天1夜尊榮行程
⚓ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 乘車前往碼頭，準備登船
12:00 🍹 迎賓飲品與午餐，展開巡遊之旅
14:30 🏝️ 探訪奇石與鐘乳石洞，體驗海上奇景
17:00 🌅 欣賞絕美海上夕陽
19:00 🍽️ 豪華海鮮晚宴，夜間娛樂活動
🌊 第 2 天｜海上探索 → 返回河內
07:00 🍳 早餐後乘船漫遊，探索浮村文化
10:00 🚣‍♂️ 竹筏遊覽清幽海灣
12:00 🚐 乘車返回河內，行程圓滿結束

【經典沙壩之旅】Cat Cat 村＋番西邦纜車｜2天1夜全包行程
🚐 第 1 天｜沙壩探索
07:00 🍽️ 早餐後從河內出發
12:00 🚶‍♂️ 參觀Cat Cat 村，欣賞少數民族文化與梯田景觀
15:00 ⛰️ 搭乘纜車登頂番西邦山，俯瞰北越美景
19:00 🍲 享用當地特色晚餐，放鬆休息
🌄 第 2 天｜自由行 → 返回河內
07:30 🍳 早餐後自由探索沙壩市區
10:30 🚐 乘車返回河內，午後抵達市區

【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索
🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",2600,23,2,2025/6/20 18:26,2025/9/16 18:26,740,2025/6/18 18:26,NULL,2025/6/13 18:26,2025/6/16 18:26,1
27,【木江界夢幻山城3天2夜】Le Champ Tu Le 雲端秘境之旅,1,2,1,1,前往 Le Champ Tu Le 度假村，享受雲端美景與溫泉，徜徉於靜謐山城之中。,"🏔️ 第 1 天｜河內 → 木江界山城
08:00 🚐 專車前往木江界，途經壯麗山景
12:30 🍛 午餐後入住Le Champ Tu Le度假村
15:00 🏕️ 享受溫泉、泳池、山景環繞的寧靜環境
18:00 🍽️ 晚餐於飯店餐廳，品嚐美味料理
🌄 第 2 天｜高山健行與秘境探訪
07:30 🥞 早餐後前往山區健行
09:30 ⛰️ 探索隱秘瀑布與深山景觀
12:00 🥘 午餐於當地餐廳，品味特色佳餚
14:00 🚐 返回度假村，享受放鬆時光
🚙 第 3 天｜回程 → 河內
08:00 🍳 享用早餐，準備返回河內
14:00 🏙️ 抵達市區，行程圓滿結束

【沙壩2天2夜全覽】火車＋Cat Cat 村＋番西邦登頂健行
🚆 第 1 天｜夜臥火車前往沙壩
22:00 🚉 搭乘夜臥火車前往沙壩，享受車廂舒適旅程
🏞️ 第 2 天｜貓貓村與健行探險
07:00 🍽️ 抵達沙壩，享用早餐後開始探訪Cat Cat 村
10:00 🚶‍♂️ 健行穿越梯田與山谷，欣賞壯麗景色
12:30 🍲 午餐於當地餐廳，補充體力
15:00 🏔️ 挑戰番西邦山登頂，感受越南最高峰之美
19:00 🍽️ 享受晚餐，休息準備返程
🚙 第 3 天｜返回河內
08:00 🍳 早餐後搭乘火車返程，下午抵達河內

【沙壩北河市集行程】2天1夜｜每週六出發｜民族文化體驗
🛍️ 第 1 天｜北河市集探索
06:00 🚐 從河內出發，沿途欣賞北部山區美景
09:30 🏡 抵達北河市集，深入民族文化，選購特色手工藝品
12:00 🍽️ 享用少數民族風味料理
14:00 📸 市集自由活動，拍攝當地特色景觀
17:30 🚐 返回沙壩市區，入住特色民宿
🌄 第 2 天｜梯田巡禮 → 返回河內
07:00 🍳 早餐後探索北河周邊美景
10:30 🏔️ 徒步欣賞梯田景色
12:00 🚐 搭車返回河內，午後抵達市區

【下龍灣Stellar豪華遊輪】2天1夜尊榮行程
⚓ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 乘車前往碼頭，準備登船
12:00 🍹 迎賓飲品與午餐，展開巡遊之旅
14:30 🏝️ 探訪奇石與鐘乳石洞，體驗海上奇景
17:00 🌅 欣賞絕美海上夕陽
19:00 🍽️ 豪華海鮮晚宴，夜間娛樂活動
🌊 第 2 天｜海上探索 → 返回河內
07:00 🍳 早餐後乘船漫遊，探索浮村文化
10:00 🚣‍♂️ 竹筏遊覽清幽海灣
12:00 🚐 乘車返回河內，行程圓滿結束

【經典沙壩之旅】Cat Cat 村＋番西邦纜車｜2天1夜全包行程
🚐 第 1 天｜沙壩探索
07:00 🍽️ 早餐後從河內出發
12:00 🚶‍♂️ 參觀Cat Cat 村，欣賞少數民族文化與梯田景觀
15:00 ⛰️ 搭乘纜車登頂番西邦山，俯瞰北越美景
19:00 🍲 享用當地特色晚餐，放鬆休息
🌄 第 2 天｜自由行 → 返回河內
07:30 🍳 早餐後自由探索沙壩市區
10:30 🚐 乘車返回河內，午後抵達市區

【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索
🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",2500,45,3,2025/4/5 18:26,2025/6/25 18:26,656,2025/4/4 18:26,NULL,2025/3/31 18:26,2025/4/3 18:26,1
28,【沙壩2天2夜全覽】火車＋Cat Cat 村＋番西邦登頂健行,1,2,1,3,搭乘火車進入沙壩，探訪 Cat Cat 村，挑戰番西邦山頂健行，感受壯麗山景。,"🚆 第 1 天｜夜臥火車前往沙壩
22:00 🚉 搭乘夜臥火車前往沙壩，享受車廂舒適旅程
🏞️ 第 2 天｜貓貓村與健行探險
07:00 🍽️ 抵達沙壩，享用早餐後開始探訪Cat Cat 村
10:00 🚶‍♂️ 健行穿越梯田與山谷，欣賞壯麗景色
12:30 🍲 午餐於當地餐廳，補充體力
15:00 🏔️ 挑戰番西邦山登頂，感受越南最高峰之美
19:00 🍽️ 享受晚餐，休息準備返程
🚙 第 3 天｜返回河內
08:00 🍳 早餐後搭乘火車返程，下午抵達河內

【沙壩北河市集行程】2天1夜｜每週六出發｜民族文化體驗
🛍️ 第 1 天｜北河市集探索
06:00 🚐 從河內出發，沿途欣賞北部山區美景
09:30 🏡 抵達北河市集，深入民族文化，選購特色手工藝品
12:00 🍽️ 享用少數民族風味料理
14:00 📸 市集自由活動，拍攝當地特色景觀
17:30 🚐 返回沙壩市區，入住特色民宿
🌄 第 2 天｜梯田巡禮 → 返回河內
07:00 🍳 早餐後探索北河周邊美景
10:30 🏔️ 徒步欣賞梯田景色
12:00 🚐 搭車返回河內，午後抵達市區

【下龍灣Stellar豪華遊輪】2天1夜尊榮行程
⚓ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 乘車前往碼頭，準備登船
12:00 🍹 迎賓飲品與午餐，展開巡遊之旅
14:30 🏝️ 探訪奇石與鐘乳石洞，體驗海上奇景
17:00 🌅 欣賞絕美海上夕陽
19:00 🍽️ 豪華海鮮晚宴，夜間娛樂活動
🌊 第 2 天｜海上探索 → 返回河內
07:00 🍳 早餐後乘船漫遊，探索浮村文化
10:00 🚣‍♂️ 竹筏遊覽清幽海灣
12:00 🚐 乘車返回河內，行程圓滿結束

【經典沙壩之旅】Cat Cat 村＋番西邦纜車｜2天1夜全包行程
🚐 第 1 天｜沙壩探索
07:00 🍽️ 早餐後從河內出發
12:00 🚶‍♂️ 參觀Cat Cat 村，欣賞少數民族文化與梯田景觀
15:00 ⛰️ 搭乘纜車登頂番西邦山，俯瞰北越美景
19:00 🍲 享用當地特色晚餐，放鬆休息
🌄 第 2 天｜自由行 → 返回河內
07:30 🍳 早餐後自由探索沙壩市區
10:30 🚐 乘車返回河內，午後抵達市區

【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索
🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",3300,2,2,2025/6/18 18:26,2025/8/9 18:26,993,2025/6/15 18:26,NULL,2025/6/12 18:26,NULL,1
29,【沙壩北河市集行程】2天1夜｜每週六出發｜民族文化體驗,1,2,1,3,2 天 1 夜行程，每週六出發，深入北河市集，體驗少數民族文化與生活。,"🛍️ 第 1 天｜北河市集探索
06:00 🚐 從河內出發，沿途欣賞北部山區美景
09:30 🏡 抵達北河市集，深入民族文化，選購特色手工藝品
12:00 🍽️ 享用少數民族風味料理
14:00 📸 市集自由活動，拍攝當地特色景觀
17:30 🚐 返回沙壩市區，入住特色民宿
🌄 第 2 天｜梯田巡禮 → 返回河內
07:00 🍳 早餐後探索北河周邊美景
10:30 🏔️ 徒步欣賞梯田景色
12:00 🚐 搭車返回河內，午後抵達市區

【下龍灣Stellar豪華遊輪】2天1夜尊榮行程
⚓ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 乘車前往碼頭，準備登船
12:00 🍹 迎賓飲品與午餐，展開巡遊之旅
14:30 🏝️ 探訪奇石與鐘乳石洞，體驗海上奇景
17:00 🌅 欣賞絕美海上夕陽
19:00 🍽️ 豪華海鮮晚宴，夜間娛樂活動
🌊 第 2 天｜海上探索 → 返回河內
07:00 🍳 早餐後乘船漫遊，探索浮村文化
10:00 🚣‍♂️ 竹筏遊覽清幽海灣
12:00 🚐 乘車返回河內，行程圓滿結束

【經典沙壩之旅】Cat Cat 村＋番西邦纜車｜2天1夜全包行程
🚐 第 1 天｜沙壩探索
07:00 🍽️ 早餐後從河內出發
12:00 🚶‍♂️ 參觀Cat Cat 村，欣賞少數民族文化與梯田景觀
15:00 ⛰️ 搭乘纜車登頂番西邦山，俯瞰北越美景
19:00 🍲 享用當地特色晚餐，放鬆休息
🌄 第 2 天｜自由行 → 返回河內
07:30 🍳 早餐後自由探索沙壩市區
10:30 🚐 乘車返回河內，午後抵達市區

【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索
🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",3800,38,2,2025/6/18 18:26,2025/7/25 18:26,219,2025/6/16 18:26,NULL,2025/6/15 18:26,2025/6/17 18:26,1
30,【下龍灣Stellar豪華遊輪】2天1夜尊榮行程,1,2,1,2,搭乘 Stellar 豪華遊輪，展開 2 天 1 夜尊榮航程，探索下龍灣奇石景觀。,"⚓ 第 1 天｜河內 → 下龍灣啟航
08:00 🚐 乘車前往碼頭，準備登船
12:00 🍹 迎賓飲品與午餐，展開巡遊之旅
14:30 🏝️ 探訪奇石與鐘乳石洞，體驗海上奇景
17:00 🌅 欣賞絕美海上夕陽
19:00 🍽️ 豪華海鮮晚宴，夜間娛樂活動
🌊 第 2 天｜海上探索 → 返回河內
07:00 🍳 早餐後乘船漫遊，探索浮村文化
10:00 🚣‍♂️ 竹筏遊覽清幽海灣
12:00 🚐 乘車返回河內，行程圓滿結",5300,0,2,2025/4/27 18:26,2025/6/9 18:26,1295,2025/4/24 18:26,2025/6/9 18:26,2025/4/23 18:26,2025/4/25 18:26,1
31,【經典沙壩之旅】Cat Cat 村＋番西邦纜車｜2天1夜全包行程,1,2,1,3,遊覽 Cat Cat 村，乘纜車登上番西邦山，輕鬆享受 2 天 1 夜北越高原美景。,"🚐 第 1 天｜沙壩探索
07:00 🍽️ 早餐後從河內出發
12:00 🚶‍♂️ 參觀Cat Cat 村，欣賞少數民族文化與梯田景觀
15:00 ⛰️ 搭乘纜車登頂番西邦山，俯瞰北越美景
19:00 🍲 享用當地特色晚餐，放鬆休息
🌄 第 2 天｜自由行 → 返回河內
07:30 🍳 早餐後自由探索沙壩市區
10:30 🚐 乘車返回河內，午後抵達市區

【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索
🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",3500,21,2,2025/6/22 18:26,2025/10/12 18:26,34,2025/6/21 18:26,NULL,2025/6/18 18:26,NULL,1
32,【寧平冒險之旅】河內出發｜2天1夜騎行與河谷探索,1,2,1,4,2 天 1 夜騎行穿越寧平河谷，體驗壯麗山水風光與田園風情，適合喜愛冒險的旅客。,"🚴 第 1 天｜騎行探索白亭山水
07:00 🚐 專車前往寧平，準備展開騎行
10:00 🚴‍♂️ 穿越壯麗河谷，欣賞石灰岩奇景
12:00 🍛 午餐於當地小吃攤
14:00 🏯 參觀古寺與秘境景觀
🌄 第 2 天｜山水遊船 → 返回河內
08:00 🚣‍♀️ 乘船探索三谷溼地
11:30 🍽️ 午餐後返回河內，行程結束

【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄
📸 第 1~3 天｜捕捉越南風景
探索山水、梯田、古寺與特色建築，專業導覽帶領拍攝最佳景點

這些行程完整規劃，不中斷且方便複製使用！如果有任何需要微調的地方，請讓我知道哦 😃",2700,9,2,2025/6/16 18:26,2025/7/18 18:26,1116,2025/6/15 18:26,NULL,2025/6/13 18:26,2025/6/14 18:26,1
33,【越南攝影旅人路線】3天攝影之旅｜山水建築全記錄,1,2,2,6,3 天沉浸攝影旅程，紀錄越南山水、古建築，捕捉最動人的畫面。,"📍 第 1 天｜自然光影與山水景觀
🕗 08:00｜河內出發 🚐
乘坐專車前往越南北部風景最壯麗的拍攝地點，沿途欣賞晨光下的田園景色，並學習如何調整攝影設定捕捉最佳畫面。
🕙 10:00｜三谷溼地生態攝影 🌿
抵達寧平省，乘坐竹筏穿越溼地，拍攝水面倒影與石灰岩山勢的壯麗構圖。導覽教你如何運用自然光打造獨特氛圍。
🕜 13:30｜特色午餐＋文化拍攝 🍛
品嚐當地農村美食，學習拍攝美食與人物，探索當地市場的熱鬧場景。
🕞 15:00｜白亭寺古剎攝影 🏯
捕捉越南古建築的細節，學習如何利用陰影和光線展現寺廟的神秘感。
🕠 17:30｜夕陽攝影＋梯田景觀 🌅
前往景觀平台，拍攝夕陽映照梯田的夢幻色彩，調整曝光獲得完美的金色光暈。
🕢 19:00｜返回住宿＋夜拍街景 ✨
夜間漫遊市區，拍攝河內燈光與車流，創造出動感的城市夜景。

📍 第 2 天｜人文建築與都市攝影
🕗 08:00｜河內歷史街區拍攝 🏙️
漫步於 36 古街，捕捉城市老舊建築、咖啡店、騎車人群的動態瞬間，學習街拍技巧。
🕙 10:30｜胡志明陵與文廟攝影 🏛️
探索河內歷史地標，拍攝莊嚴建築與對稱美學，利用廣角創造強烈的視覺衝擊。
🕜 12:30｜特色午餐＋人物攝影 🍽️
用鏡頭記錄當地生活方式，學習如何透過構圖強調越南人的日常表情與動作。
🕞 15:00｜西湖湖畔與宮殿建築 🌊
在湖邊拍攝倒影構圖，運用不同快門速度製造柔和的水面效果。
🕠 17:30｜日落與長曝光城市攝影 🌆
站上高樓俯瞰城市夜景，運用慢快門拍出霓虹燈光軌跡。
🕢 19:30｜晚餐＋作品交流 📷
與攝影同好交流作品，分享拍攝心得，享受越南當地風味餐。

📍 第 3 天｜越南鄉村與秘境攝影
🕗 08:00｜出發前往隱秘山谷 🚐
乘車前往鮮少遊客到訪的村落，探索越南原始風貌，拍攝寧靜純樸的鄉村景色。
🕙 10:00｜農村生活紀錄攝影 🌾
近距離拍攝農夫耕作、牧牛場景，學習如何捕捉動態畫面與人物真實情感。
🕜 13:00｜山村特色午餐 🍚
在當地人家品嚐手作美食，拍攝家庭生活的溫暖瞬間。
🕞 15:00｜秘境瀑布與深山奇景 ⛰️
徒步探索隱藏瀑布，利用慢速快門拍出水流絲滑效果，學習如何平衡光線與背景。
🕠 17:30｜最後的金色時光 🌅
抓住旅程最後的夕陽，拍攝光影在山間變化的夢幻場景。
🕢 19:00｜返回河內，行程結束 🎉
帶著滿滿回憶與攝影作品回到河內，這趟旅程讓你收穫絕美的越南影像故事！",2700,48,3,2025/6/15 18:26,2025/8/18 18:26,611,2025/6/13 18:26,NULL,2025/6/12 18:26,2025/6/13 18:26,1
34,【東方蓮花5星遊輪】2天1夜｜非越籍限定｜18間客艙尊享,1,2,1,2,乘坐東方蓮花 5 星遊輪，享受奢華航程，僅限非越籍旅客，擁有尊享的 18 間客艙。,"在靜謐的下龍灣上展開一場尊榮的水上之旅。搭乘東方蓮花號豪華遊輪，享受五星級設施與18間獨立艙房，專為非越籍旅客打造，獨享寧靜與奢華。
行程首日下午將於河內集合，搭乘專車前往碼頭登船，隨即展開海上巡航。航程中將拜訪鐘乳石洞與浮村，享受海鮮晚宴及船上表演。
翌日晨可參與太極晨操，欣賞日出後享用早餐，接著造訪迷人景點再返航。此旅程極適合情侶與高端旅客，沉浸於下龍灣的自然壯麗與寧靜。",5300,40,2,2025/6/19 18:26,2025/8/20 18:26,869,2025/6/18 18:26,NULL,2025/6/16 18:26,2025/6/17 18:26,1
35,【大叻2天1夜生態冒險】森林健行＋露營＋立槳體驗,1,2,3,11,探索森林步道，露營體驗，立槳遊湖，感受越南高原的生態魅力。,"逃離都市，深入越南高原大叻的原始森林，體驗兩天一夜的自然冒險。行程以森林健行展開，導覽員將帶領你穿越古老松林、探訪秘境瀑布。
傍晚搭建帳篷，營火烤食越式風味晚餐，夜間仰望滿天繁星。
隔日清晨前往湖畔進行立式划槳體驗，享受靜謐湖景與晨霧交織的氛圍。此行程特別適合熱愛自然、喜愛挑戰自我的旅人。",1500,28,2,2025/6/17 18:26,2025/10/2 18:26,1181,2025/6/15 18:26,NULL,2025/6/12 18:26,2025/6/14 18:26,1
36,【南越文化探秘】湄公河三角洲2天深度遊｜胡志明市出發,1,2,3,13,2 天深度遊湄公河三角洲，探索當地水上生活與農村文化，從胡志明市出發。,"從胡志明市出發，展開一場深入湄公河三角洲的文化旅程。首日參訪當地果園與椰糖工坊，搭乘手搖船穿越水椰林，體驗水鄉風情。
夜宿河畔民宿，感受在地人家熱情與手作佳餚。翌日清晨造訪傳統水上市場，觀察漁民與攤販的交易日常。
行程中將搭配中英文導覽，深入了解南越農村文化與生活節奏，適合喜愛在地文化的旅人參加。",4000,34,2,2025/6/17 18:26,2025/8/30 18:26,1136,2025/6/15 18:26,NULL,2025/6/10 18:26,2025/6/11 18:26,1
37,【蘭夏灣精選2日】Rosy Cruise 遊船＋緩慢旅程體驗,1,2,1,2,搭乘 Rosy Cruise 遊船，體驗緩慢旅程，享受寧靜的海灣時光。,"探索被譽為「海上仙境」的蘭夏灣，乘坐 Rosy Cruise 展開兩天一夜的緩慢之旅。
行程包含生態保育區參觀、皮划艇穿越石灰岩地貌，並享受船上SPA與精緻料理。
夜晚停泊於靜謐灣區，參與手作燈籠與釣魷魚體驗。翌日早晨登高望遠後享用早餐，悠閒返回碼頭。
本行程特別推薦給尋求放鬆、享受慢生活的旅人，是一場奢華又不失人文底蘊的旅程。",2900,41,2,2025/6/22 18:26,2025/9/1 18:26,1156,2025/6/19 18:26,NULL,2025/6/16 18:26,2025/6/18 18:26,1
